ra,dec,classe,g,i,r,u,z,subclasse,redshift
235.07828999999998,4.519868,GALAXY,17.380592,60.901817,39.850307,5.804869999999998,80.169472,STARFORMING,0.099667
234.59345,4.5063174,GALAXY,28.243004,93.862289,60.99461700000001,10.782326,118.435928,STARFORMING,0.11446
234.73657999999998,4.5795314000000005,GALAXY,6.45143,7.261786,7.915664,14.712871,8.009925,STARBURST,0.02298
234.69717999999997,4.6554071,GALAXY,27.305426,55.239468,43.079643,17.423977,64.150391,STARFORMING,0.039286
234.70145,4.456595,GALAXY,14.86342,24.281036,19.926722,7.905446,28.790781,STARBURST,0.110143
37.543389000000005,1.0534153,GALAXY,0.418532,5.603118,2.46929,-0.110563,9.515558,STARFORMING,0.481843
215.66361,44.612849,GALAXY,39.261356,133.489822,88.47976700000002,12.238592,169.99585,STARFORMING,0.061454
215.45892,44.636951,GALAXY,22.859594,63.670704,44.484566,8.775694,76.935089,STARFORMING,0.07002799999999999
215.62296,44.610953,GALAXY,24.971518,45.780365,34.984055,16.177273,50.37390900000001,STARFORMING,0.182261
215.6175,45.056981,GALAXY,49.906128,94.089264,72.788849,41.994957,107.74706299999998,STARBURST,0.034814
215.44015,45.422971000000004,GALAXY,13.592246,29.377398,21.981613,6.602875999999998,33.142928999999995,STARFORMING,0.069883
215.59102000000001,45.336636999999996,GALAXY,50.521286,127.350693,80.890755,31.681206,133.640533,STARBURST,0.167272
215.52262000000002,45.149925,GALAXY,22.868835,51.317532,36.636902,10.291107,59.99901600000001,STARFORMING,0.073023
215.51445,45.411285,GALAXY,16.945251000000006,52.669014,35.93354,8.12145,64.77340699999999,STARFORMING,0.148455
215.50447000000003,45.178725,GALAXY,26.848074,49.543144,35.107634999999995,15.032201999999998,49.795181,STARBURST,0.073425
215.57039,45.504419,GALAXY,12.674423,47.518478,31.571316,5.719428,59.36267900000001,STARFORMING,0.17411500000000002
215.49226000000002,45.686192999999996,GALAXY,16.644453,44.396587,31.944603000000004,8.349609,54.225391,STARFORMING,0.127305
215.23692999999997,45.708247,GALAXY,33.046841,112.711815,71.990051,12.706326,145.761719,STARFORMING,0.071798
215.04702000000003,45.804619,GALAXY,30.028135,58.120827,45.316929,15.172256,63.581196,STARFORMING,0.07279
215.07623999999998,45.791746999999994,GALAXY,25.044397,45.055275,34.832741,13.045745,46.683846,STARBURST,0.07244099999999999
215.2268,45.548327,GALAXY,19.734158,48.267826,34.71563,10.352766,57.486904,STARFORMING,0.122668
215.34654,45.157209,GALAXY,20.547029,41.321205,32.354122,11.051916,47.183899,STARFORMING,0.036276
214.99272000000002,45.158386,GALAXY,32.117424,151.37252800000005,89.799141,9.467283,198.482635,BROADLINE,0.121078
215.0394,45.146603000000006,GALAXY,38.123024,55.917397,47.691296,28.226925,57.080959,STARBURST,0.035394
215.13643,45.230195,GALAXY,10.699569,17.54664,14.833221,6.477168,18.717609,STARFORMING,0.035841000000000005
215.07133,45.43829,GALAXY,26.582573,123.913139,78.974678,7.906811999999999,169.31350700000004,AGN,0.135505
214.77882999999997,45.394512,GALAXY,21.373316,69.865532,46.05286,9.571315,88.39254,STARFORMING,0.134785
214.58248999999998,45.17445,GALAXY,33.659126,109.263878,75.373299,13.704651,141.554642,STARFORMING,0.114933
167.05381,66.54912,GALAXY,15.997864000000002,64.390488,41.115097,4.522293,81.249527,AGN,0.13681500000000002
167.21813999999998,66.717985,GALAXY,29.110403,49.973858,40.09248,22.385044,56.098213,STARFORMING,0.032984
167.17013,66.656338,GALAXY,37.278736,92.376465,64.34603100000001,18.702122,108.675217,STARFORMING,0.079688
166.85693,66.799633,GALAXY,23.179108,80.11274,50.653023,10.060886,102.766304,STARFORMING,0.111643
166.99886999999998,66.525577,GALAXY,9.931569,21.194084,15.699129999999998,4.478105,24.750528,STARFORMING,0.042325
173.39833000000002,0.16087099,GALAXY,16.452092999999998,58.678383,39.90015800000001,6.752878,76.340714,STARFORMING,0.126002
173.21881000000002,0.46318974,GALAXY,8.152610000000001,38.886677,22.498436,3.651915,57.051205,STARFORMING,0.14157899999999998
173.24608999999998,0.18753734,GALAXY,9.324979,25.233538,18.004618,4.054711,32.379734,STARFORMING,0.129635
173.36153000000002,0.2455308,GALAXY,24.665125,74.938751,51.351826,10.11029,93.257454,AGN,0.114308
173.39306000000002,0.24528141,GALAXY,14.320804,54.94347,35.964474,5.380568,73.290161,STARFORMING,0.115323
240.25822999999997,28.608982,GALAXY,3.793604,4.965021,3.853765,3.692421,4.469136,STARBURST,0.075646
178.36098,-2.5885514,GALAXY,2.108977,7.156739,4.828852,1.29598,10.839732,STARFORMING,0.436638
223.40455,8.0627447,GALAXY,23.556807,54.87028100000001,39.07423,12.209554,64.65055799999999,STARFORMING,0.06074400000000001
223.04767999999999,8.4965564,GALAXY,12.197488,25.059584,18.668634,5.671851,28.776314000000006,STARFORMING,0.061143
222.97937000000002,8.503430900000001,GALAXY,18.547716,46.257481,32.465389,9.34494,54.375431000000006,STARFORMING,0.119214
222.95727000000002,8.5764289,GALAXY,17.534567000000006,50.968132,33.169086,8.132211999999999,59.525604,STARBURST,0.14397
223.1265,8.7828981,GALAXY,17.879772,41.389557,30.410341,9.44181,47.347462,STARFORMING,0.108372
222.90801000000002,9.0613216,GALAXY,33.038387,39.923435,38.976864,22.281834,42.621666,STARBURST,0.013637
223.58776,8.2101613,GALAXY,23.198717,116.474449,64.558228,9.696553,163.264694,AGN,0.142545
223.60077,8.0881314,GALAXY,33.245777000000004,89.427986,61.78207800000001,17.132553,116.408821,STARFORMING,0.03586
223.42777,8.313819800000001,GALAXY,17.293514000000002,42.434254,28.683409,8.387709,50.090702,STARFORMING,0.073551
223.60539,8.27159,GALAXY,10.718411,37.515675,24.482939,4.556849,46.33192800000001,AGN,0.13856
237.41862000000003,4.6578854000000005,GALAXY,21.152187,70.111809,45.920952,10.137952,90.660759,STARFORMING,0.111191
237.19565,5.1370127,GALAXY,13.634203,47.868542,30.478094,5.864965,61.457779,STARFORMING,0.132691
237.25127999999998,5.426664700000001,GALAXY,23.863152,82.77059200000002,53.481785,9.729931,108.974518,STARFORMING,0.097749
237.36039,5.5712229,GALAXY,20.878302,35.95611599999999,29.923643,13.396828,39.853493,STARBURST,0.01251
237.24051,5.2071252,GALAXY,26.638731,61.456837,45.129574,15.824946,75.589249,STARFORMING,0.038405
237.14749,5.534947900000001,GALAXY,20.357862,37.173405,28.801708,11.062167,38.163559,STARBURST,0.098783
237.51897999999997,4.6614884000000005,GALAXY,35.417583,130.37207,85.307999,12.733127,173.445297,STARFORMING,0.097281
237.4089,5.5816063,GALAXY,17.536161,74.925522,47.419697,5.170667,98.811157,STARFORMING,0.16129100000000002
237.56384,5.237067400000001,GALAXY,20.332348,76.609367,46.874229,9.065211,98.684044,STARFORMING,0.14281
174.40765,3.3245244,GALAXY,10.249104,19.185406,15.342485,6.2923339999999985,21.434364,STARFORMING,0.01869
173.94168,3.5234827000000006,GALAXY,28.552528,109.096977,73.23209399999998,8.629614,145.08050500000004,BROADLINE,0.105274
174.19878,3.3112223,GALAXY,34.552692,94.300285,69.3097,14.101121,110.846245,STARFORMING,0.17411600000000002
174.3964,3.0758137999999997,GALAXY,35.294693,104.422417,72.869186,13.098042,130.37956200000002,STARFORMING,0.0925
138.64991,25.801166000000002,GALAXY,23.170227,90.615715,57.312263,8.978863,117.872108,STARFORMING,0.145032
138.48115,24.764545000000002,GALAXY,61.559277,131.77298000000002,104.523026,29.426556,159.542664,STARFORMING,0.016143
138.34863,24.811789,GALAXY,13.909295000000002,29.438856,22.948383,6.141167,34.491935999999995,STARFORMING,0.046255
138.45661,25.171287,GALAXY,23.314737,57.190769,41.800697,9.664966,68.524956,STARFORMING,0.105327
138.32925,25.167582,GALAXY,16.217329,58.331482,38.261875,5.922585,75.473877,STARFORMING,0.141595
138.42248,24.896013,GALAXY,22.017241,55.988415,38.668938,8.660666,63.087639,STARBURST,0.072128
138.48819,25.137207,GALAXY,20.411737,83.694038,52.98450500000001,8.114179,104.845985,AGN,0.184321
138.3266,25.346577,GALAXY,13.746746,50.033718,32.946545,4.7619050000000005,64.199471,STARFORMING,0.14239200000000002
138.30246,25.451247,GALAXY,11.504107,34.918296999999995,23.032593,4.908553,44.87727,STARFORMING,0.157067
175.50275,55.863865000000004,GALAXY,49.483788,133.79715,90.689621,22.99971,157.750458,STARFORMING,0.064196
175.58556000000002,55.767106000000005,GALAXY,35.790024,124.951935,80.309196,10.907806,157.363007,STARFORMING,0.07902999999999999
175.85555,55.811266,GALAXY,31.701805,50.210659,41.009483,19.288647,49.956978,STARFORMING,0.050356
175.68243999999999,55.841625,GALAXY,15.73558,42.547192,30.31081,6.755362,48.058697,STARFORMING,0.134676
175.68488,55.882197999999995,GALAXY,16.542404,46.574142,32.846142,5.172872,54.20208,STARFORMING,0.12387
175.5706,55.812964,GALAXY,11.245471,57.589615,35.651375,5.720817,71.753136,STARFORMING,0.240383
175.82021,55.778983999999994,GALAXY,26.520723,87.637283,56.630447,10.522611,112.85718500000002,STARFORMING,0.077816
175.27741,55.670072999999995,GALAXY,27.573542,74.40947,49.930557,16.726662,84.385757,STARBURST,0.150979
175.39395,55.659318999999996,GALAXY,12.862,27.067209,20.124117,7.424638000000002,33.068935,STARFORMING,0.061664
175.28673,55.404084999999995,GALAXY,12.947599,32.955425,22.767445,7.946846000000002,39.207237,STARFORMING,0.145044
175.78867,55.468949,GALAXY,18.182688,31.334091,24.704935,9.46315,34.802753,STARFORMING,0.05696
175.58622,55.468876,GALAXY,9.890121,38.718056,24.373039,5.23498,51.200455,STARFORMING,0.1745
175.35288,55.277839,GALAXY,13.443626,27.773041,21.365442,6.844616,31.153608,STARFORMING,0.060318
175.35408999999999,55.387687,GALAXY,18.755392,48.982243,34.944534000000004,9.067843,59.349365,STARFORMING,0.066366
176.15225,55.657878000000004,GALAXY,58.06797,145.388748,105.142738,25.920265,178.91978500000005,STARFORMING,0.051035
176.17323000000002,55.929308,GALAXY,19.848753,42.669266,32.501755,8.381059,49.849182,STARFORMING,0.054796
176.39536,55.82131700000001,GALAXY,26.89831,57.226154,42.915016,14.290493,64.625359,STARFORMING,0.052935
176.30219,55.631914,GALAXY,19.723143,43.771629,32.140384999999995,10.641345,51.59309,STARFORMING,0.053769
176.12115,55.652274,GALAXY,112.21209,326.088257,222.417252,52.460602,421.686646,STARFORMING,0.032465
176.37271,55.666291,GALAXY,34.750972999999995,91.028564,61.565048,18.272696,115.349129,STARFORMING,0.075691
145.34906999999998,1.3403127000000001,GALAXY,1.426153,7.682,4.626922,0.5516810000000001,11.115688,STARBURST,0.507362
145.25087,1.8941413,GALAXY,7.257977,6.406229,7.606881,9.650443,7.195539,STARBURST,0.353727
145.19323,2.0575151000000003,GALAXY,1.358526,9.688461,4.763164,0.261856,14.507319,STARBURST,0.568016
200.05531000000002,41.794187,GALAXY,1.948511,11.91689,6.540881,2.974707,15.099297,BROADLINE,0.580344
158.60736,63.92190600000001,GALAXY,19.940554,48.807652,34.772575,10.110904,57.191345,STARFORMING,0.130107
158.3451,64.501628,GALAXY,39.02082100000001,94.576187,69.904961,19.293535,114.229225,STARFORMING,0.010812
158.78755,64.4507,GALAXY,86.683426,165.915253,127.608276,64.766449,195.705414,STARBURST,0.033555
160.14446,64.69639699999999,GALAXY,34.285393,111.221703,73.83551,12.359746,144.946518,STARFORMING,0.042092
159.54438000000002,64.993883,GALAXY,20.667437,77.278099,48.961487,9.058898,101.205551,STARFORMING,0.144082
159.38328,65.018281,GALAXY,34.813419,94.482285,66.622704,17.149729,118.406815,STARFORMING,0.022491
159.09563,65.102541,GALAXY,33.748795,120.17696399999998,81.510384,11.656026,155.688995,BROADLINE,0.128647
159.58359,65.15491899999999,GALAXY,11.906856,28.394861,20.766129,6.018775,33.702438,STARFORMING,0.041166
237.60651000000001,5.3250305,GALAXY,18.953442000000006,61.17506,40.068367,9.193735,77.093452,STARFORMING,0.133873
237.97092,4.9543902,GALAXY,21.17907,48.487545,35.393349,12.61754,57.779861,STARFORMING,0.040753
237.7921,5.6207719,GALAXY,3.763994,16.433649,9.239342,1.839758,24.391706,STARFORMING,0.184985
237.77811,5.2415148,GALAXY,14.449847,61.219414,38.531929,6.234907,80.186195,AGN,0.142433
237.89362000000003,5.1695954,GALAXY,11.799573,45.290768,28.825224,3.165179,59.05895200000001,AGN,0.111674
237.86747000000003,5.2453949,GALAXY,12.785859,56.975883,33.983112,3.0075990000000004,78.168373,STARFORMING,0.097613
238.17702000000003,4.5627258,GALAXY,9.908935,33.499355,22.328176000000006,6.3431190000000015,45.276966,STARFORMING,0.07866000000000001
174.46763,2.2771928,GALAXY,14.124117000000002,57.560196,37.065521,5.529445,72.51087199999998,STARFORMING,0.21933
174.34391000000002,2.3276096,GALAXY,13.965067,37.345749,25.96862,7.418624,45.112812,STARFORMING,0.139785
174.23248999999998,3.5592773999999996,GALAXY,16.914627,25.280272,22.528709,12.872312,23.296741,STARBURST,0.174754
174.43473,3.2922279999999997,GALAXY,11.383584,31.722946000000004,22.126846,3.914125,37.785793,STARFORMING,0.098323
218.15878999999998,31.667012,GALAXY,6.032916,10.433608,8.747209,2.740386,11.176565,STARFORMING,0.012025
348.21946,14.684899,GALAXY,15.977275,40.83807,28.502502000000003,8.167557,51.128597,STARFORMING,0.07918
348.16682000000003,14.935781,GALAXY,18.124847,63.142227,38.801655,8.357930999999999,81.829453,STARFORMING,0.12205
347.92217999999997,15.084632999999998,GALAXY,26.474916,109.284691,67.033539,11.050179,153.523849,AGN,0.083758
348.08923,14.609380999999999,GALAXY,304.7648930000001,1212.99036,765.613159,96.188103,1714.4591100000002,AGN,0.01622
348.09897,14.546854999999999,GALAXY,61.503124,178.927658,124.211426,23.594873,235.631805,BROADLINE,0.015761
347.96238,14.659149,GALAXY,22.288204,48.436184,36.682312,15.075691,59.932072,STARFORMING,0.017037
347.43751000000003,15.506385,GALAXY,9.675622,41.988255,25.2624,5.224767,57.99426999999999,STARFORMING,0.09617
347.60668,15.316576999999999,GALAXY,17.310215,69.300232,42.588142,7.009099000000001,94.066811,STARFORMING,0.037053
347.94169,15.128769,GALAXY,14.462276,53.340366,33.465458,6.305561,73.357384,STARFORMING,0.040982
348.07979,15.128262,GALAXY,11.578371,37.666328,24.594036,5.84445,48.36895,STARFORMING,0.108558
348.52596,14.53485,GALAXY,13.707238,32.165432,24.310909,8.207165,35.600002,STARFORMING,0.036323
348.42508,14.498476,GALAXY,12.057636,30.117004,21.832895,5.641625,32.850105,STARFORMING,0.095135
348.29426,14.788332999999998,GALAXY,18.951078,66.737534,43.69698,6.2765010000000006,82.213676,STARFORMING,0.084165
348.47901,14.542777,GALAXY,11.732325,36.99615900000001,24.450329,4.1634730000000015,43.673794,STARFORMING,0.09433
211.18984,38.192284,GALAXY,5.743172,34.437191,20.667511,2.16247,47.69593,AGN,0.247788
117.49728999999999,26.771926,GALAXY,6.6011820000000005,13.558669,11.768005,4.689591,19.547068,STARBURST,0.292684
239.13743,11.827871,GALAXY,14.61232,79.015114,42.363991,4.5588690000000005,105.448921,STARFORMING,0.073835
238.86077000000003,11.198609,GALAXY,25.04748,74.579666,49.332355,10.973724,91.757347,STARFORMING,0.105593
238.76866,11.153767,GALAXY,22.155457,44.143047,33.656139,11.712121,48.337074,STARFORMING,0.094739
238.83773,11.144283,GALAXY,17.510824,31.886829,25.048119,9.836504,36.212494,STARFORMING,0.044976
238.72312000000002,10.971941000000001,GALAXY,26.722528000000004,90.466805,57.061581,10.171798,115.263916,STARFORMING,0.071103
238.76095,10.936992,GALAXY,24.520435,112.42998500000002,65.671585,7.691785,163.322525,STARFORMING,0.040546
238.67542999999998,10.974314,GALAXY,17.829119,76.390327,45.257309,6.208319,102.838257,STARFORMING,0.101754
238.75149,10.88237,GALAXY,61.031872,237.356064,155.582809,16.299234,309.842163,AGN,0.07255
238.68644,11.189988,GALAXY,17.626589000000006,54.715561,37.786774,6.620186,67.07885,STARFORMING,0.072469
239.47787999999997,11.555323,GALAXY,46.331139,114.715797,81.54911,23.557997,137.394394,STARFORMING,0.045459
239.44675,11.85765,GALAXY,94.551796,310.276794,212.137726,29.692612,394.781708,BROADLINE,0.055822
239.24271000000002,11.50676,GALAXY,9.547032000000002,21.406286,16.174868,5.512079,23.51199,STARFORMING,0.041044
239.24675,11.558968,GALAXY,11.990226,33.571175,23.229025,5.4950269999999986,39.996166,STARFORMING,0.127935
239.36041,11.637866,GALAXY,25.225864,53.388622,39.679752,14.164595000000002,62.348999,STARFORMING,0.0399
239.00242000000003,11.232503999999999,GALAXY,22.859028,91.575249,58.91015600000001,7.767797,120.802399,STARFORMING,0.13536199999999998
239.39059,11.258376,GALAXY,52.059948,157.555328,106.433578,22.118364,199.855408,STARFORMING,0.040398
156.54361,49.658305,GALAXY,13.024545,27.240587,21.164158,6.491549,30.787098,STARFORMING,0.059871
156.31984,50.096057,GALAXY,26.406313,54.149837,40.458363,12.344063,60.921009,STARFORMING,0.079157
156.5629,49.719376000000004,GALAXY,11.092429,23.974216,18.665165,6.126804,28.364046,STARFORMING,0.043392
156.41799,49.619095,GALAXY,22.796555,65.264397,44.997154,10.588005,81.642105,STARFORMING,0.04868
156.60336,49.996817,GALAXY,20.201841,44.410583,32.373024,12.964142,47.303257,STARBURST,0.108487
156.49753,49.714421,GALAXY,22.48358,41.833626,32.981098,13.530869,47.436779,STARFORMING,0.043015
156.56082,49.808813,GALAXY,18.998861,77.602852,48.59837,7.570286999999999,102.050224,STARFORMING,0.155365
156.39392,50.090648,GALAXY,8.62934,30.566435,19.780769,4.237462,37.53635,STARFORMING,0.161714
156.3935,50.050671,GALAXY,13.280285999999998,39.178768,27.119183000000003,4.952525,49.091106,STARFORMING,0.05912000000000001
156.79158,50.149705,GALAXY,33.443207,85.22518199999998,61.04193100000001,14.265229,99.387825,STARFORMING,0.138274
349.40164,14.001198,GALAXY,237.731216,416.239746,367.796082,163.833862,491.598694,STARBURST,0.014711000000000004
25.712393,-0.79397222,GALAXY,1.283128,13.30471,5.2519269999999985,0.5866520000000001,22.646265,STARFORMING,0.52727
25.412274,-1.0740802,GALAXY,0.379613,1.7049599999999998,1.10458,0.199882,2.993954,STARFORMING,0.447972
158.02315,36.566116,GALAXY,15.042641,40.830067,28.536114,4.803523,49.046757,STARFORMING,0.08731599999999999
157.79821,36.571882,GALAXY,13.619493,28.354723,21.944036,4.814528,31.536989,STARFORMING,0.058388
157.69168,36.223046000000004,GALAXY,36.25528,127.008377,86.077545,13.701479,152.187057,AGN,0.15088
157.81798,36.437367,GALAXY,16.700689,42.130016,30.619837,7.047132,47.689602,STARFORMING,0.120154
192.41626000000002,0.92422888,GALAXY,0.812217,8.789827,3.965288,-0.081356,13.034569,BROADLINE,0.4928270000000001
147.11174,25.035664999999998,GALAXY,10.28653,24.172039,17.462477,5.995446,28.142303,STARFORMING,0.051545000000000014
146.99653999999998,25.425007,GALAXY,17.734491000000006,82.616608,47.411461,6.331771,118.158348,STARFORMING,0.05109
147.1166,25.159282,GALAXY,26.175268,74.49237099999998,50.138355,14.240781,87.938568,STARFORMING,0.17937
147.22707,24.874741,GALAXY,62.610371,212.571259,139.218475,24.186365,279.030334,STARFORMING,0.04328
147.0402,25.151872,GALAXY,13.071914,28.985416,20.808092,6.711847,33.24353,STARFORMING,0.07069
147.11417,25.388092999999998,GALAXY,18.593643,54.923443000000006,36.446247,9.242536,66.608864,STARFORMING,0.143053
147.11536999999998,25.05104,GALAXY,25.772079,73.28613299999998,49.606628,11.510414,89.971138,STARFORMING,0.069137
147.04703999999998,24.941944,GALAXY,22.201639,60.286331,41.541988,10.371378,74.228622,STARFORMING,0.109033
147.57592,25.60916,GALAXY,12.925665,45.496132,29.255215000000003,5.337741,57.408501,STARFORMING,0.156869
147.54575,25.847761,GALAXY,40.240463,106.004707,71.526413,20.579655,128.056931,STARBURST,0.053818
147.64231999999998,25.790267,GALAXY,52.921608,186.159958,117.248596,20.972769,248.990585,STARFORMING,0.053436
147.65614,25.827903,GALAXY,18.940147,35.984215,26.926546,11.549493,38.463474,STARBURST,0.099908
